guest_id,event_timestamp,from_zone,to_zone,ride_name,ride_category,posted_wait_min,actual_wait_min,ride_duration_min,crowd_level,temperature_f,weather,festival,party_size,ticket_type,fun_score,frustration_score
15311,2025-06-10 10:44:00,World Showcase United Kingdom,World Showcase France,Spaceship Earth,Family,5.8,6.8,16.7,2.3,70.2,cloudy,none,6,standard,8.53,1.0
18894,2025-07-04 11:33:00,World Nature,World Showcase Canada,Remy's Ratatouille Adventure,Family,37.0,29.2,13.8,2.7,98.0,light_rain,none,2,annual_pass,8.98,2.49
3457,2025-01-31 16:56:37,World Showcase China,World Showcase Germany,,,,,,3.0,64.7,cloudy,Festival of the Arts,6,standard,5.43,3.32
18795,2025-07-04 15:28:12,World Showcase Italy,World Showcase Germany,,,,,,1.7,98.0,light_rain,none,3,standard,5.91,3.49
8515,2025-04-01 14:57:12,World Celebration,World Showcase American Adventure,,,,,,1.7,69.8,clear,Flower & Garden,3,park_hopper,6.9,3.45
6815,2025-02-24 09:20:00,World Nature,World Showcase Canada,Frozen Ever After,Family,67.9,54.6,14.5,2.0,59.0,storm,Festival of the Arts,3,annual_pass,9.15,3.48
1941,2025-01-25 12:11:55,World Showcase American Adventure,World Showcase Japan,,,,,,6.2,55.0,cloudy,Festival of the Arts,3,standard,5.25,5.08
5660,2025-02-14 18:35:37,World Celebration,World Discovery,Gran Fiesta Tour,Family,5.0,3.5,14.6,2.0,68.1,clear,Festival of the Arts,5,standard,6.78,1.0
8217,2025-03-17 14:52:16,World Showcase Japan,World Showcase American Adventure,Living with the Land,Family,13.0,14.3,12.9,1.3,60.2,clear,Flower & Garden,2,standard,8.71,1.0
26687,2025-10-27 10:50:49,World Discovery,Entrance,,,,,,1.4,83.6,storm,Food & Wine,5,standard,6.45,1.3
14429,2025-06-06 16:58:25,World Showcase United Kingdom,World Showcase Canada,Test Track,Thrill,43.6,42.8,13.2,3.1,85.9,cloudy,none,3,standard,7.11,3.36
11526,2025-05-02 16:41:40,Entrance,World Discovery,Test Track,Thrill,26.8,23.1,13.4,1.7,81.6,clear,Flower & Garden,2,standard,8.93,1.0
15423,2025-06-10 12:25:06,World Discovery,World Showcase American Adventure,,,,,,4.8,70.2,cloudy,none,6,standard,6.95,2.86
1331,2025-01-21 10:16:00,World Nature,World Celebration,Test Track,Thrill,19.0,20.9,9.8,2.1,60.0,light_rain,Festival of the Arts,3,annual_pass,9.31,1.85
19962,2025-07-15 12:24:32,World Showcase Germany,World Showcase China,,,,,,2.2,74.6,cloudy,none,5,standard,4.63,4.3
11937,2025-05-05 15:39:19,World Showcase Morocco,World Discovery,Frozen Ever After,Family,72.4,64.9,11.2,2.1,82.3,storm,Flower & Garden,3,standard,9.69,4.36
11683,2025-05-02 10:57:00,World Showcase Canada,World Showcase Japan,,,,,,1.0,81.6,clear,Flower & Garden,5,park_hopper,6.52,3.6
12784,2025-05-13 16:26:31,World Showcase Germany,Entrance,,,,,,1.6,60.0,light_rain,Flower & Garden,2,annual_pass,3.87,1.0
22932,2025-08-31 13:39:00,World Showcase Canada,World Showcase United Kingdom,,,,,,8.9,61.5,cloudy,Food & Wine,3,standard,4.63,2.82
3351,2025-01-31 11:09:51,World Showcase Mexico,World Showcase Norway,The Seas with Nemo & Friends,Family,17.5,13.7,10.1,1.8,64.7,cloudy,Festival of the Arts,5,standard,6.5,1.0
5117,2025-02-09 14:12:34,World Discovery,Entrance,Journey Into Imagination with Figment,Family,15.5,14.3,14.2,5.0,55.8,clear,Festival of the Arts,5,standard,6.11,1.67
25436,2025-10-06 15:50:51,World Showcase United Kingdom,World Showcase Canada,,,,,,3.2,83.3,light_rain,Food & Wine,3,annual_pass,5.52,2.68
139,2025-01-17 14:13:46,World Showcase Italy,World Showcase American Adventure,Guardians of the Galaxy: Cosmic Rewind,Thrill,45.8,43.8,13.7,3.4,57.0,clear,Festival of the Arts,2,annual_pass,9.86,3.19
17782,2025-06-23 11:02:00,World Showcase Morocco,World Showcase Japan,,,,,,3.5,80.7,clear,none,4,standard,5.39,5.01
21886,2025-08-10 15:50:11,World Showcase Japan,World Showcase American Adventure,,,,,,3.2,73.5,storm,Food & Wine,2,standard,6.45,2.94
9175,2025-04-09 15:02:35,Entrance,World Nature,Remy's Ratatouille Adventure,Family,28.6,26.8,10.6,1.5,76.4,clear,Flower & Garden,5,park_hopper,6.8,1.75
21298,2025-07-30 13:04:24,World Discovery,World Showcase Morocco,,,,,,3.5,90.9,storm,Food & Wine,3,standard,5.55,1.62
7168,2025-03-07 13:29:58,World Showcase Germany,World Showcase Mexico,Soarin' Around the World,Family,45.7,40.8,10.5,4.5,65.9,clear,Flower & Garden,4,standard,8.87,2.42
22838,2025-08-17 11:19:43,World Nature,Entrance,Test Track,Thrill,68.7,62.8,14.1,6.9,83.0,cloudy,Food & Wine,5,standard,8.33,4.41
1492,2025-01-24 12:05:00,World Showcase China,World Showcase Germany,,,,,,3.8,58.7,cloudy,Festival of the Arts,5,park_hopper,5.13,2.81
21620,2025-08-10 15:04:53,World Celebration,World Showcase Italy,,,,,,2.7,73.5,storm,Food & Wine,6,standard,7.16,4.48
13514,2025-05-24 14:07:00,World Showcase Canada,World Nature,Test Track,Thrill,23.6,22.7,18.0,4.4,68.9,clear,Flower & Garden,4,park_hopper,7.46,1.78
19728,2025-07-14 12:35:07,World Showcase American Adventure,World Discovery,,,,,,2.3,83.8,storm,none,4,park_hopper,7.18,2.75
18925,2025-07-04 16:57:11,World Showcase American Adventure,World Showcase Japan,,,,,,1.3,98.0,light_rain,none,3,park_hopper,5.96,2.31
5570,2025-02-11 11:41:00,World Showcase Norway,World Showcase China,,,,,,3.3,60.7,clear,Festival of the Arts,4,standard,3.86,5.77
11882,2025-05-05 10:48:00,World Showcase Canada,World Showcase Norway,Remy's Ratatouille Adventure,Family,38.2,34.7,11.9,1.9,82.3,storm,Flower & Garden,1,annual_pass,8.0,3.79
23870,2025-09-10 10:08:00,Entrance,World Discovery,Guardians of the Galaxy: Cosmic Rewind,Thrill,58.0,52.6,11.6,3.2,74.6,clear,Food & Wine,6,standard,7.43,2.81
26189,2025-10-12 12:14:58,World Nature,World Showcase Canada,Guardians of the Galaxy: Cosmic Rewind,Thrill,119.1,118.2,10.4,8.1,80.2,cloudy,Food & Wine,2,park_hopper,7.61,9.76
14214,2025-06-05 20:28:38,World Showcase United Kingdom,World Showcase Canada,,,,,,1.0,98.0,storm,none,6,standard,7.57,3.03
24629,2025-09-18 16:49:23,World Showcase Canada,World Showcase United Kingdom,,,,,,3.4,67.7,clear,Food & Wine,3,park_hopper,6.18,1.0
18262,2025-06-27 16:50:09,World Showcase Germany,World Showcase China,Remy's Ratatouille Adventure,Family,40.0,38.5,9.9,2.7,87.8,cloudy,none,3,park_hopper,9.7,2.24
14422,2025-06-06 15:30:40,World Showcase France,World Showcase Mexico,Frozen Ever After,Family,21.7,18.2,9.6,1.9,85.9,cloudy,none,5,park_hopper,9.39,1.99
5167,2025-02-09 17:02:16,World Showcase Germany,World Showcase Italy,,,,,,2.1,55.8,clear,Festival of the Arts,3,annual_pass,5.64,3.93
5894,2025-02-16 18:27:53,World Showcase Japan,World Showcase American Adventure,Soarin' Around the World,Family,43.8,39.3,11.5,4.6,74.5,cloudy,Festival of the Arts,2,park_hopper,8.67,3.49
15902,2025-06-17 17:08:22,World Showcase American Adventure,World Showcase Italy,,,,,,1.4,87.4,storm,none,5,standard,4.99,3.8
20163,2025-07-15 10:57:25,World Showcase Canada,World Nature,,,,,,1.7,74.6,cloudy,none,5,standard,6.43,3.3
13590,2025-05-31 16:33:49,World Showcase United Kingdom,World Showcase France,Spaceship Earth,Family,7.0,7.7,9.0,1.8,68.1,clear,Flower & Garden,3,annual_pass,5.86,1.0
7399,2025-03-07 12:36:04,World Nature,World Showcase Canada,Living with the Land,Family,12.9,10.9,13.2,2.5,65.9,clear,Flower & Garden,2,annual_pass,6.44,1.07
19581,2025-07-13 17:37:47,World Celebration,World Nature,,,,,,4.8,94.9,clear,none,3,standard,5.6,3.34
26905,2025-11-01 10:20:00,World Showcase American Adventure,World Showcase Japan,,,,,,4.9,82.7,clear,Food & Wine,4,standard,4.61,3.05
25054,2025-09-20 11:46:57,Entrance,World Nature,Spaceship Earth,Family,10.3,9.3,10.2,7.0,82.0,cloudy,Food & Wine,3,standard,5.85,1.53
16502,2025-06-19 16:36:38,World Showcase United Kingdom,World Showcase Italy,,,,,,1.2,87.2,light_rain,none,6,standard,6.17,2.37
17910,2025-06-26 09:21:00,World Discovery,World Showcase American Adventure,Frozen Ever After,Family,24.7,26.3,11.1,1.0,77.1,storm,none,6,standard,8.77,2.95
23308,2025-09-03 13:21:00,Entrance,World Discovery,,,,,,4.7,86.7,storm,Food & Wine,3,park_hopper,4.77,3.83
23451,2025-09-06 09:24:00,World Discovery,Entrance,,,,,,3.7,77.4,clear,Food & Wine,2,annual_pass,5.69,3.45
10556,2025-04-22 09:49:00,Entrance,World Nature,,,,,,1.0,82.6,storm,Flower & Garden,6,standard,5.32,2.75
15835,2025-06-17 12:52:00,World Showcase United Kingdom,World Showcase Germany,Test Track,Thrill,24.5,18.5,17.1,2.8,87.4,storm,none,2,standard,8.73,1.0
24183,2025-09-14 13:42:07,World Showcase United Kingdom,World Showcase France,,,,,,4.0,73.6,storm,Food & Wine,5,standard,6.8,3.17
16456,2025-06-19 16:33:00,World Showcase Italy,World Showcase Germany,Guardians of the Galaxy: Cosmic Rewind,Thrill,60.0,50.0,9.1,2.9,87.2,light_rain,none,3,standard,9.54,3.11
2642,2025-01-28 14:35:05,World Showcase American Adventure,World Showcase Japan,,,,,,2.3,55.0,light_rain,Festival of the Arts,5,standard,4.28,2.64
20825,2025-07-23 14:57:22,Entrance,World Discovery,,,,,,4.1,87.6,clear,none,1,annual_pass,3.56,4.54
8634,2025-04-01 18:17:35,World Discovery,World Showcase American Adventure,,,,,,1.0,69.8,clear,Flower & Garden,4,standard,5.34,2.53
4797,2025-02-08 15:29:00,Entrance,World Nature,Remy's Ratatouille Adventure,Family,86.6,71.9,12.7,5.2,55.0,clear,Festival of the Arts,3,park_hopper,9.92,3.36
16265,2025-06-18 16:28:18,World Nature,Entrance,,,,,,1.0,72.1,cloudy,none,6,standard,5.75,3.04
20478,2025-07-20 15:12:21,World Showcase Germany,World Showcase Mexico,,,,,,3.6,92.0,cloudy,none,5,standard,4.91,5.21
10394,2025-04-15 11:26:00,Entrance,World Discovery,,,,,,2.5,75.7,clear,Flower & Garden,1,annual_pass,5.39,1.74
10822,2025-04-23 12:43:48,World Showcase France,World Showcase United Kingdom,,,,,,4.7,64.1,clear,Flower & Garden,4,standard,5.99,2.93
16,2025-01-17 12:33:23,World Showcase Japan,World Showcase Morocco,,,,,,2.7,57.0,clear,Festival of the Arts,6,standard,5.71,1.41
21234,2025-07-30 15:27:54,World Showcase American Adventure,World Showcase Italy,,,,,,1.3,90.9,storm,Food & Wine,4,standard,5.56,2.93
24237,2025-09-14 13:21:27,World Showcase Italy,World Showcase American Adventure,,,,,,4.5,73.6,storm,Food & Wine,2,standard,6.74,3.15
11718,2025-05-02 13:14:31,World Showcase Canada,World Nature,Soarin' Around the World,Family,33.9,33.6,7.2,2.0,81.6,clear,Flower & Garden,4,standard,9.02,2.26
660,2025-01-19 17:47:12,World Showcase Morocco,World Showcase Japan,,,,,,4.5,66.2,clear,Festival of the Arts,3,park_hopper,5.42,5.0
6483,2025-02-21 13:10:37,World Showcase Morocco,World Showcase Japan,,,,,,3.6,71.1,clear,Festival of the Arts,2,standard,4.19,2.18
11434,2025-05-01 14:20:00,Entrance,World Showcase Germany,,,,,,1.7,77.8,clear,Flower & Garden,4,standard,7.06,2.57
17961,2025-06-26 13:19:29,World Showcase Japan,World Showcase Mexico,,,,,,1.4,77.1,storm,none,5,standard,6.24,2.99
21455,2025-08-03 14:02:14,World Showcase Canada,World Showcase United Kingdom,,,,,,6.9,84.3,cloudy,Food & Wine,4,park_hopper,4.6,4.98
76,2025-01-17 10:16:00,Entrance,World Discovery,Remy's Ratatouille Adventure,Family,60.2,49.1,10.2,3.8,57.0,clear,Festival of the Arts,5,standard,9.45,3.4
21484,2025-08-03 12:57:28,World Nature,World Showcase Canada,Soarin' Around the World,Family,60.4,76.4,16.7,9.1,84.3,cloudy,Food & Wine,1,annual_pass,8.22,8.97
18515,2025-06-30 10:41:55,World Celebration,World Showcase American Adventure,The Seas with Nemo & Friends,Family,14.5,12.0,10.4,2.0,84.5,clear,none,3,standard,6.89,1.0
4047,2025-02-03 12:39:00,World Nature,World Showcase Norway,,,,,,3.6,65.3,light_rain,Festival of the Arts,2,standard,4.92,1.02
8428,2025-03-17 10:00:47,World Nature,World Showcase Norway,Reflections of China,Slow,5.0,1.5,11.5,2.0,60.2,clear,Flower & Garden,4,standard,6.38,1.0
8647,2025-04-01 14:14:45,World Showcase Norway,World Showcase China,,,,,,2.8,69.8,clear,Flower & Garden,5,standard,5.85,1.34
21658,2025-08-10 15:26:54,World Showcase Italy,World Showcase American Adventure,,,,,,2.7,73.5,storm,Food & Wine,3,park_hopper,5.43,5.1
6101,2025-02-17 10:49:00,World Discovery,World Showcase American Adventure,Soarin' Around the World,Family,31.9,31.8,14.6,2.3,74.4,cloudy,Festival of the Arts,5,standard,9.09,3.26
1915,2025-01-25 12:19:29,World Celebration,World Discovery,Soarin' Around the World,Family,46.1,56.4,10.9,6.6,55.0,cloudy,Festival of the Arts,2,park_hopper,6.78,4.91
1964,2025-01-25 11:17:36,World Nature,World Showcase Morocco,,,,,,3.8,55.0,cloudy,Festival of the Arts,5,standard,7.55,4.88
13063,2025-05-17 17:58:31,World Showcase China,World Showcase Germany,Mission: SPACE,Thrill,20.7,18.6,8.0,1.3,70.1,storm,Flower & Garden,4,park_hopper,7.08,1.0
19799,2025-07-14 13:48:35,World Showcase American Adventure,World Showcase Japan,The Seas with Nemo & Friends,Family,7.3,8.2,8.7,1.9,83.8,storm,none,3,standard,7.21,1.0
20905,2025-07-24 10:57:33,Entrance,World Discovery,,,,,,1.5,87.7,clear,none,5,park_hopper,5.64,3.64
18868,2025-07-04 15:48:11,World Showcase Morocco,World Showcase France,,,,,,2.5,98.0,light_rain,none,5,standard,7.03,4.56
14692,2025-06-08 12:54:05,World Showcase Germany,World Showcase China,Journey Into Imagination with Figment,Family,11.9,9.5,5.3,3.8,81.1,clear,none,4,standard,7.54,1.0
5481,2025-02-11 20:44:43,World Showcase Germany,World Showcase American Adventure,Mission: SPACE,Thrill,26.6,24.0,19.0,2.6,60.7,clear,Festival of the Arts,4,standard,9.33,1.48
1073,2025-01-20 15:25:00,World Celebration,World Discovery,Frozen Ever After,Family,52.5,47.2,13.2,2.4,67.2,cloudy,Festival of the Arts,1,annual_pass,8.45,4.05
21763,2025-08-10 19:36:38,World Showcase Japan,World Showcase Germany,,,,,,2.7,73.5,storm,Food & Wine,6,standard,4.21,2.38
21970,2025-08-11 16:31:20,World Showcase Germany,World Showcase Italy,,,,,,1.8,77.2,storm,Food & Wine,3,standard,4.94,4.78
11594,2025-05-02 16:05:00,Entrance,World Showcase Italy,,,,,,1.2,81.6,clear,Flower & Garden,3,park_hopper,4.2,4.51
2217,2025-01-26 20:29:53,World Showcase United Kingdom,World Showcase France,,,,,,4.4,73.1,clear,Festival of the Arts,5,standard,6.45,3.8
27472,2025-11-09 12:59:19,World Showcase American Adventure,World Showcase France,,,,,,9.0,95.0,clear,Food & Wine,4,standard,4.57,4.54
21922,2025-08-10 10:42:26,Entrance,World Showcase China,Soarin' Around the World,Family,51.7,46.9,17.3,3.1,73.5,storm,Food & Wine,4,standard,9.49,3.09
6604,2025-02-22 13:43:23,World Showcase China,World Showcase Norway,,,,,,6.0,58.8,cloudy,Festival of the Arts,2,standard,4.93,4.53
19098,2025-07-10 19:32:29,World Showcase Mexico,World Showcase Canada,Soarin' Around the World,Family,46.0,43.9,11.8,2.2,76.6,cloudy,none,5,park_hopper,10.0,4.18
17358,2025-06-22 12:55:25,World Showcase Japan,World Showcase American Adventure,Guardians of the Galaxy: Cosmic Rewind,Thrill,57.1,46.6,16.5,2.7,91.5,storm,none,4,standard,9.27,2.03
16492,2025-06-19 12:24:54,World Showcase Italy,World Showcase Germany,,,,,,2.1,87.2,light_rain,none,5,standard,6.46,1.0
10290,2025-04-15 15:14:36,World Showcase France,World Showcase United Kingdom,Living with the Land,Family,14.0,14.7,16.1,2.5,75.7,clear,Flower & Garden,5,standard,7.36,1.0
16386,2025-06-18 10:09:59,World Discovery,World Celebration,Guardians of the Galaxy: Cosmic Rewind,Thrill,39.7,48.1,9.4,1.8,72.1,cloudy,none,4,standard,8.08,4.06
16828,2025-06-20 16:44:00,World Showcase American Adventure,World Showcase Italy,,,,,,1.8,91.6,cloudy,none,4,park_hopper,5.51,2.82
14576,2025-06-06 12:03:19,World Showcase France,World Showcase United Kingdom,,,,,,3.3,85.9,cloudy,none,5,standard,7.73,5.18
19770,2025-07-14 10:59:00,Entrance,World Nature,,,,,,1.0,83.8,storm,none,4,standard,6.45,2.92
20025,2025-07-15 13:56:07,World Showcase American Adventure,World Showcase Japan,,,,,,3.2,74.6,cloudy,none,1,annual_pass,6.92,5.51
4418,2025-02-04 19:28:40,World Showcase Morocco,World Showcase Japan,,,,,,1.3,66.1,clear,Festival of the Arts,3,standard,5.74,1.0
13813,2025-05-31 13:01:55,World Discovery,Entrance,Gran Fiesta Tour,Family,11.0,8.4,17.8,4.2,68.1,clear,Flower & Garden,2,park_hopper,6.15,1.0
22130,2025-08-11 15:23:46,World Showcase Canada,World Nature,,,,,,2.0,77.2,storm,Food & Wine,3,park_hopper,4.64,2.21
24697,2025-09-18 10:25:00,World Showcase United Kingdom,World Showcase Canada,Reflections of China,Slow,5.0,2.3,10.4,4.0,67.7,clear,Food & Wine,6,standard,6.87,1.0
9629,2025-04-11 16:40:13,World Showcase China,World Showcase France,Guardians of the Galaxy: Cosmic Rewind,Thrill,24.7,27.2,6.5,1.3,83.9,clear,Flower & Garden,6,standard,10.0,2.36
2960,2025-01-30 15:56:41,World Celebration,World Showcase American Adventure,,,,,,3.8,76.9,clear,Festival of the Arts,6,standard,3.89,1.96
27083,2025-11-05 16:02:54,World Showcase Italy,World Showcase Germany,,,,,,3.4,78.5,light_rain,Food & Wine,4,standard,5.66,3.54
2096,2025-01-25 11:47:12,Entrance,World Showcase Morocco,Remy's Ratatouille Adventure,Family,65.1,57.0,7.6,4.6,55.0,cloudy,Festival of the Arts,2,standard,8.73,3.64
12584,2025-05-12 16:08:23,World Showcase China,World Nature,,,,,,1.9,66.9,storm,Flower & Garden,6,standard,5.02,4.97
20950,2025-07-24 13:07:23,World Celebration,World Showcase American Adventure,The American Adventure,Slow,5.0,5.0,10.9,4.9,87.7,clear,none,3,standard,6.57,1.82
21798,2025-08-10 10:19:09,World Showcase American Adventure,World Showcase Germany,,,,,,3.3,73.5,storm,Food & Wine,2,standard,5.98,3.96
11971,2025-05-05 15:52:21,World Showcase Germany,World Nature,Guardians of the Galaxy: Cosmic Rewind,Thrill,44.6,40.7,9.5,1.6,82.3,storm,Flower & Garden,2,standard,9.52,2.39
22119,2025-08-11 12:54:47,World Showcase Japan,World Showcase Morocco,,,,,,3.3,77.2,storm,Food & Wine,3,annual_pass,5.5,1.9
8792,2025-04-03 14:43:38,World Showcase Morocco,World Discovery,Remy's Ratatouille Adventure,Family,31.4,31.1,10.5,1.6,59.1,light_rain,Flower & Garden,6,standard,9.26,1.93
6831,2025-02-24 12:17:07,World Nature,Entrance,,,,,,1.0,59.0,storm,Festival of the Arts,3,annual_pass,7.1,3.34
1565,2025-01-24 18:56:00,World Nature,World Showcase Canada,Guardians of the Galaxy: Cosmic Rewind,Thrill,51.4,39.6,15.2,2.2,58.7,cloudy,Festival of the Arts,4,standard,10.0,3.06
332,2025-01-18 09:42:00,World Showcase American Adventure,World Showcase Japan,,,,,,3.1,55.0,clear,Festival of the Arts,6,standard,6.2,3.92
14146,2025-06-05 20:33:59,World Celebration,World Showcase American Adventure,Soarin' Around the World,Family,34.3,34.6,9.9,1.0,98.0,storm,none,4,standard,9.47,2.11
7522,2025-03-08 20:56:14,World Showcase American Adventure,World Discovery,,,,,,1.5,69.6,clear,Flower & Garden,2,standard,7.72,4.16
13543,2025-05-24 11:13:59,World Showcase Morocco,World Showcase Japan,,,,,,2.2,68.9,clear,Flower & Garden,3,standard,4.8,2.89
13463,2025-05-24 14:28:18,World Showcase American Adventure,World Discovery,,,,,,5.0,68.9,clear,Flower & Garden,3,standard,5.26,4.0
12262,2025-05-11 15:48:57,World Showcase Canada,World Nature,The American Adventure,Slow,5.0,2.4,8.8,4.0,73.8,cloudy,Flower & Garden,2,standard,6.15,1.0
1434,2025-01-21 11:42:48,World Showcase Canada,World Showcase China,,,,,,3.7,60.0,light_rain,Festival of the Arts,3,standard,8.48,3.02
1215,2025-01-21 15:06:23,World Showcase American Adventure,World Showcase Japan,,,,,,1.7,60.0,light_rain,Festival of the Arts,2,standard,6.25,4.75
15782,2025-06-11 10:45:20,World Discovery,World Showcase Italy,Test Track,Thrill,25.0,22.0,14.2,1.0,92.3,storm,none,6,standard,9.97,1.0
18693,2025-07-04 10:52:51,World Discovery,Entrance,,,,,,2.2,98.0,light_rain,none,3,standard,6.62,1.33
503,2025-01-18 14:36:36,World Discovery,World Celebration,,,,,,5.9,55.0,clear,Festival of the Arts,6,standard,6.79,3.03
18946,2025-07-04 12:07:00,World Nature,World Showcase Canada,Frozen Ever After,Family,61.2,54.7,14.8,3.0,98.0,light_rain,none,2,annual_pass,9.92,3.92
9548,2025-04-11 15:26:00,Entrance,World Nature,,,,,,2.5,83.9,clear,Flower & Garden,3,park_hopper,6.41,3.06
7280,2025-03-07 11:42:11,World Nature,Entrance,,,,,,1.3,65.9,clear,Flower & Garden,2,standard,5.02,1.58
5626,2025-02-14 17:32:15,World Showcase Italy,World Showcase American Adventure,,,,,,2.6,68.1,clear,Festival of the Arts,3,standard,5.6,3.54
8270,2025-03-17 12:08:00,Entrance,World Nature,,,,,,2.1,60.2,clear,Flower & Garden,1,annual_pass,5.93,3.58
25404,2025-10-06 15:09:30,World Showcase Germany,World Showcase Italy,,,,,,5.4,83.3,light_rain,Food & Wine,2,standard,3.77,4.39
10366,2025-04-15 12:13:05,World Showcase Italy,World Showcase Germany,,,,,,2.6,75.7,clear,Flower & Garden,2,standard,4.93,4.01
26312,2025-10-14 20:27:44,World Showcase France,World Showcase Morocco,,,,,,4.3,72.6,cloudy,Food & Wine,5,standard,5.38,2.18
11667,2025-05-02 12:29:01,World Showcase American Adventure,World Discovery,,,,,,4.0,81.6,clear,Flower & Garden,3,standard,5.63,3.57
11883,2025-05-05 15:22:40,World Showcase Morocco,World Showcase Japan,Spaceship Earth,Family,6.8,8.2,16.5,1.0,82.3,storm,Flower & Garden,2,annual_pass,6.77,1.61
4295,2025-02-04 18:40:08,World Showcase Norway,World Showcase Mexico,Frozen Ever After,Family,53.1,47.3,11.8,4.2,66.1,clear,Festival of the Arts,3,standard,8.63,3.17
